,recording_id,workunit_id,job_id,worker_id,session_id,start_datetime,mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,median_time_diff,iqr_time_diff,step,field_count,na_count,na_share,class,reason,source
31,9e358b0f-c343-4fb7-88fe-ac9da8d2e532#25d635fe-7fce-43d7-8f2a-541691278273#1b77b92eb,Page 1 of Dates -  5/5,9e358b0f-c343-4fb7-88fe-ac9da8d2e532,b77b92eb,25d635fe-7fce-43d7-8f2a-541691278273,2024-02-29 03:59:07.000,31,3,11,1,1,3,0,0,3,3,0,0,0,0,6,0,12,0,4.713395165,0.456135016,1.672495059,0.152045005,0.152045005,0.456135016,0,0,0.456135016,0.456135016,0,0,0,0,0.912270032,0,1.824540064,0,6.577,0,416,461.797476272,storm_account25_workflow766,,,,Unreliable,Max 1 dates,constant_focus_count_iqr1
9,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  1/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:10.000,40,7,18,2,2,2,0,0,6,6,0,0,0,0,0,0,14,0,7.199424046,1.259899208,3.239740821,0.359971202,0.359971202,0.359971202,0,0,1.079913607,1.079913607,0,0,0,0,0,0,2.519798416,0,5.556,0,227,48.898988856,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_+-1.5
10,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  1/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:10.000,40,7,18,2,2,2,0,0,6,6,0,0,0,0,0,0,14,0,7.199424046,1.259899208,3.239740821,0.359971202,0.359971202,0.359971202,0,0,1.079913607,1.079913607,0,0,0,0,0,0,2.519798416,0,5.556,0,227,48.898988856,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_iqr1
8,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  2/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:16.000,27,1,11,1,1,1,0,0,4,4,0,0,0,0,0,0,10,0,8.469259724,0.313676286,3.450439147,0.313676286,0.313676286,0.313676286,0,0,1.254705144,1.254705144,0,0,0,0,0,0,3.136762861,0,3.188,0,230,519.679826645,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_+-1.5
9,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  2/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:16.000,27,1,11,1,1,1,0,0,4,4,0,0,0,0,0,0,10,0,8.469259724,0.313676286,3.450439147,0.313676286,0.313676286,0.313676286,0,0,1.254705144,1.254705144,0,0,0,0,0,0,3.136762861,0,3.188,0,230,519.679826645,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_iqr1
10,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  3/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:19.000,25,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,8.417508418,0,3.703703704,0.336700337,0.336700337,0.336700337,0,0,1.346801347,1.346801347,0,0,0,0,0,0,3.03030303,0,2.97,0,241,335.977471136,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_+-1.5
8,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  3/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:19.000,25,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,8.417508418,0,3.703703704,0.336700337,0.336700337,0.336700337,0,0,1.346801347,1.346801347,0,0,0,0,0,0,3.03030303,0,2.97,0,241,335.977471136,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_iqr1
7,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  4/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:22.000,26,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,10.097087379,0,4.27184466,0.388349515,0.388349515,0.388349515,0,0,1.553398058,1.553398058,0,0,0,0,0,0,3.495145631,0,2.575,0,209,331.085252532,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_+-1.5
7,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  4/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:22.000,26,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,10.097087379,0,4.27184466,0.388349515,0.388349515,0.388349515,0,0,1.553398058,1.553398058,0,0,0,0,0,0,3.495145631,0,2.575,0,209,331.085252532,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_iqr1
6,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  5/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:25.000,25,4,10,1,1,2,0,0,3,3,0,0,0,0,2,0,9,0,6.011060351,0.961769656,2.40442414,0.240442414,0.240442414,0.480884828,0,0,0.721327242,0.721327242,0,0,0,0,0.480884828,0,2.163981726,0,4.159,0,219,170.915914999,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_+-1.5
6,279d7549-e179-489e-99ba-7606f23541b0#8d5d0d08-2b9e-4b0f-9334-ba30899f108b#11ee6a8e5,Page 1 of Dates -  5/5,279d7549-e179-489e-99ba-7606f23541b0,1ee6a8e5,8d5d0d08-2b9e-4b0f-9334-ba30899f108b,2024-02-29 04:05:25.000,25,4,10,1,1,2,0,0,3,3,0,0,0,0,2,0,9,0,6.011060351,0.961769656,2.40442414,0.240442414,0.240442414,0.480884828,0,0,0.721327242,0.721327242,0,0,0,0,0.480884828,0,2.163981726,0,4.159,0,219,170.915914999,storm_account25_workflow766,,,,Unreliable,Max 1 date,constant_focus_count_iqr1
20,eeab1f38-113f-495f-b6a4-2c565e339fe5#c3e0932b-7ae5-4918-b33a-3386693410f0#1605fc307,Page 1 of Dates -  4/5,eeab1f38-113f-495f-b6a4-2c565e339fe5,605fc307,c3e0932b-7ae5-4918-b33a-3386693410f0,2024-02-29 04:05:25.000,3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,13.574660633,0,31.674208145,4.524886878,4.524886878,4.524886878,0,0,9.049773756,9.049773756,0,0,0,0,0,0,0,0,0.221,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
21,eeab1f38-113f-495f-b6a4-2c565e339fe5#c3e0932b-7ae5-4918-b33a-3386693410f0#1605fc307,Page 1 of Dates -  3/5,eeab1f38-113f-495f-b6a4-2c565e339fe5,605fc307,c3e0932b-7ae5-4918-b33a-3386693410f0,2024-02-29 04:05:25.000,3,1,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,15.957446809,5.319148936,42.553191489,5.319148936,5.319148936,5.319148936,0,5.319148936,10.638297872,10.638297872,0,0,0,0,0,0,0,0,0.188,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
22,eeab1f38-113f-495f-b6a4-2c565e339fe5#c3e0932b-7ae5-4918-b33a-3386693410f0#1605fc307,Page 1 of Dates -  2/5,eeab1f38-113f-495f-b6a4-2c565e339fe5,605fc307,c3e0932b-7ae5-4918-b33a-3386693410f0,2024-02-29 04:05:25.000,3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,18.518518519,0,43.209876543,6.172839506,6.172839506,6.172839506,0,0,12.345679012,12.345679012,0,0,0,0,0,0,0,0,0.162,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
18,91f1a6fd-f1b0-4d4b-b161-337554cdb362#51d5e335-c3d4-4900-8862-144e9aecd451#17a0f9858,Page 1 of Dates -  1/5,91f1a6fd-f1b0-4d4b-b161-337554cdb362,7a0f9858,51d5e335-c3d4-4900-8862-144e9aecd451,2024-02-29 12:14:31.000,109,9,37,4,4,4,0,0,13,12,0,0,0,0,0,0,42,0,6.452758702,0.53279659,2.190385982,0.236798484,0.236798484,0.236798484,0,0,0.769595075,0.710395453,0,0,0,0,0,0,2.486384087,0,16.892,0,125,110.142236732,storm_account25_workflow766,,,,Reliable,,unreliable_worker
17,91f1a6fd-f1b0-4d4b-b161-337554cdb362#51d5e335-c3d4-4900-8862-144e9aecd451#17a0f9858,Page 1 of Dates -  2/5,91f1a6fd-f1b0-4d4b-b161-337554cdb362,7a0f9858,51d5e335-c3d4-4900-8862-144e9aecd451,2024-02-29 12:14:48.000,59,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,31,0,12.531860663,0,4.035683942,0.212404418,0.212404418,0.212404418,0,0,1.699235344,1.699235344,0,0,0,0,0,0,6.584536958,0,4.708,0,112,106.093000387,storm_account25_workflow766,,,,Reliable,,unreliable_worker
16,91f1a6fd-f1b0-4d4b-b161-337554cdb362#51d5e335-c3d4-4900-8862-144e9aecd451#17a0f9858,Page 1 of Dates -  3/5,91f1a6fd-f1b0-4d4b-b161-337554cdb362,7a0f9858,51d5e335-c3d4-4900-8862-144e9aecd451,2024-02-29 12:14:53.000,65,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,32,0,11.286681716,0,3.299183886,0.173641257,0.173641257,0.173641257,0,0,1.389130057,1.389130057,0,0,0,0,0,0,5.556520229,0,5.759,0,134,301.010174247,storm_account25_workflow766,,,,Reliable,,unreliable_worker
20,91f1a6fd-f1b0-4d4b-b161-337554cdb362#51d5e335-c3d4-4900-8862-144e9aecd451#17a0f9858,Page 1 of Dates -  4/5,91f1a6fd-f1b0-4d4b-b161-337554cdb362,7a0f9858,51d5e335-c3d4-4900-8862-144e9aecd451,2024-02-29 12:14:58.000,66,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,34,0,11.673151751,0,3.360452777,0.176865936,0.176865936,0.176865936,0,0,1.414927485,1.414927485,0,0,0,0,0,0,6.013441811,0,5.654,0,143,216.720007146,storm_account25_workflow766,,,,Reliable,,unreliable_worker
19,91f1a6fd-f1b0-4d4b-b161-337554cdb362#51d5e335-c3d4-4900-8862-144e9aecd451#17a0f9858,Page 1 of Dates -  5/5,91f1a6fd-f1b0-4d4b-b161-337554cdb362,7a0f9858,51d5e335-c3d4-4900-8862-144e9aecd451,2024-02-29 12:15:04.000,104,3,28,1,1,2,0,0,12,12,0,0,0,0,2,0,53,0,10.867293626,0.313479624,2.925809822,0.104493208,0.104493208,0.208986416,0,0,1.253918495,1.253918495,0,0,0,0,0.208986416,0,5.538140021,0,9.57,0,124.625,120.643431009,storm_account25_workflow766,,,,Reliable,,unreliable_worker
44,d9ccd111-b6ab-4936-a5d6-d21af734ea2e#e8a91765-675d-409c-acbf-9b65201df1e3#198d10887,Page 1 of Dates -  1/5,d9ccd111-b6ab-4936-a5d6-d21af734ea2e,98d10887,e8a91765-675d-409c-acbf-9b65201df1e3,2024-02-29 12:15:32.000,94,13,38,4,4,4,0,0,13,13,0,0,0,0,4,0,35,0,3.858943306,0.533683649,1.559998358,0.164210353,0.164210353,0.164210353,0,0,0.533683649,0.533683649,0,0,0,0,0.164210353,0,1.436840593,0,24.359,0,323,1201.822765062,storm_account25_workflow766,,,,Unreliable,Max 6 dates,constant_focus_count_iqr1
45,d9ccd111-b6ab-4936-a5d6-d21af734ea2e#e8a91765-675d-409c-acbf-9b65201df1e3#198d10887,Page 1 of Dates -  2/5,d9ccd111-b6ab-4936-a5d6-d21af734ea2e,98d10887,e8a91765-675d-409c-acbf-9b65201df1e3,2024-02-29 12:15:57.000,75,12,31,3,3,3,0,0,11,11,0,0,0,0,0,0,30,0,3.717840678,0.594854509,1.53670748,0.148713627,0.148713627,0.148713627,0,0,0.545283299,0.545283299,0,0,0,0,0,0,1.487136271,0,20.173,0,307,1183.527804645,storm_account25_workflow766,,,,Reliable,Low workload,constant_focus_count_iqr1
42,d9ccd111-b6ab-4936-a5d6-d21af734ea2e#e8a91765-675d-409c-acbf-9b65201df1e3#198d10887,Page 1 of Dates -  3/5,d9ccd111-b6ab-4936-a5d6-d21af734ea2e,98d10887,e8a91765-675d-409c-acbf-9b65201df1e3,2024-02-29 12:16:17.000,84,10,31,3,3,3,0,0,11,11,0,0,0,0,0,0,35,0,5.349296313,0.63682099,1.974145068,0.191046297,0.191046297,0.191046297,0,0,0.700503089,0.700503089,0,0,0,0,0,0,2.228873464,0,15.703,0,279,668.893728606,storm_account25_workflow766,,,,Reliable,Low workload,constant_focus_count_iqr1
41,d9ccd111-b6ab-4936-a5d6-d21af734ea2e#e8a91765-675d-409c-acbf-9b65201df1e3#198d10887,Page 1 of Dates -  4/5,d9ccd111-b6ab-4936-a5d6-d21af734ea2e,98d10887,e8a91765-675d-409c-acbf-9b65201df1e3,2024-02-29 12:16:33.000,81,9,31,3,3,3,0,0,11,11,0,0,0,0,0,0,32,0,4.892781637,0.543642404,1.872546059,0.181214135,0.181214135,0.181214135,0,0,0.664451827,0.664451827,0,0,0,0,0,0,1.93295077,0,16.555,0,281,926.776304482,storm_account25_workflow766,,,,Reliable,Low workload,constant_focus_count_iqr1
43,d9ccd111-b6ab-4936-a5d6-d21af734ea2e#e8a91765-675d-409c-acbf-9b65201df1e3#198d10887,Page 1 of Dates -  5/5,d9ccd111-b6ab-4936-a5d6-d21af734ea2e,98d10887,e8a91765-675d-409c-acbf-9b65201df1e3,2024-02-29 12:16:49.000,74,10,31,3,3,5,0,0,10,10,0,0,0,0,3,0,30,0,5.269154087,0.71204785,2.207348334,0.213614355,0.213614355,0.356023925,0,0,0.71204785,0.71204785,0,0,0,0,0.213614355,0,2.136143549,0,14.044,0,280,587.261241286,storm_account25_workflow766,,,,Reliable,Low workload,constant_focus_count_iqr1
23,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA#9b24ffef-948c-4c55-a5b0-20269ed9cfdb#1A17OF9AY3PVTVV,Page 1 of Dates -  2/5,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA,A17OF9AY3PVTVV,9b24ffef-948c-4c55-a5b0-20269ed9cfdb,2024-02-29 12:17:05.000,1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.415458937,0,16.90821256,2.415458937,2.415458937,2.415458937,0,0,4.830917874,4.830917874,0,0,0,0,0,0,0,0,0.414,0,,,storm_account25_workflow766,,,,Unreliable,0 WU,as_005
24,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA#9b24ffef-948c-4c55-a5b0-20269ed9cfdb#1A17OF9AY3PVTVV,Page 1 of Dates -  4/5,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA,A17OF9AY3PVTVV,9b24ffef-948c-4c55-a5b0-20269ed9cfdb,2024-02-29 12:17:05.000,6,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,9.244992296,1.540832049,10.785824345,1.540832049,1.540832049,1.540832049,0,0,3.081664099,3.081664099,0,0,0,0,0,0,0,0,0.649,0,,,storm_account25_workflow766,,,,Unreliable,0 WU,as_005
25,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA#9b24ffef-948c-4c55-a5b0-20269ed9cfdb#1A17OF9AY3PVTVV,Page 1 of Dates -  3/5,35JDMRECC4LP8ECMKJ9A4H3R7CDEGA,A17OF9AY3PVTVV,9b24ffef-948c-4c55-a5b0-20269ed9cfdb,2024-02-29 12:17:05.000,1,0,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,4.016064257,0,32.128514056,4.016064257,4.016064257,4.016064257,0,4.016064257,8.032128514,8.032128514,0,0,0,0,0,0,0,0,0.249,0,,,storm_account25_workflow766,,,,Unreliable,0 WU,as_005
14,31GN6YMHLP4MFJ740JXXF1TU2RCWSS#f790bfa6-f9c4-4e79-bf7e-3141b4e48d25#1A17OF9AY3PVTVV,Page 1 of Dates -  1/5,31GN6YMHLP4MFJ740JXXF1TU2RCWSS,A17OF9AY3PVTVV,f790bfa6-f9c4-4e79-bf7e-3141b4e48d25,2024-02-29 12:17:24.000,41,7,14,2,2,2,0,0,4,4,0,0,0,0,0,0,3,0,9.681227863,1.652892562,3.305785124,0.472255018,0.472255018,0.472255018,0,0,0.944510035,0.944510035,0,0,0,0,0,0,0.708382527,0,4.235,22.742,,,storm_account25_workflow766,,,,Unreliable,Only year,unreliable_worker
17,27859e7c-91d9-4def-a567-dc6a094b86b6#c219e8af-bbaa-4b73-b458-9674f44e302b#1605fc307,Page 1 of Dates -  2/5,27859e7c-91d9-4def-a567-dc6a094b86b6,605fc307,c219e8af-bbaa-4b73-b458-9674f44e302b,2024-02-29 12:17:26.000,4,1,7,1,1,1,0,0,2,2,0,0,0,0,1,0,0,0,21.164021164,5.291005291,37.037037037,5.291005291,5.291005291,5.291005291,0,0,10.582010582,10.582010582,0,0,0,0,5.291005291,0,0,0,0.189,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
18,27859e7c-91d9-4def-a567-dc6a094b86b6#c219e8af-bbaa-4b73-b458-9674f44e302b#1605fc307,Page 1 of Dates -  4/5,27859e7c-91d9-4def-a567-dc6a094b86b6,605fc307,c219e8af-bbaa-4b73-b458-9674f44e302b,2024-02-29 12:17:26.000,3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,15.957446809,0,37.234042553,5.319148936,5.319148936,5.319148936,0,0,10.638297872,10.638297872,0,0,0,0,0,0,0,0,0.188,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
19,27859e7c-91d9-4def-a567-dc6a094b86b6#c219e8af-bbaa-4b73-b458-9674f44e302b#1605fc307,Page 1 of Dates -  3/5,27859e7c-91d9-4def-a567-dc6a094b86b6,605fc307,c219e8af-bbaa-4b73-b458-9674f44e302b,2024-02-29 12:17:26.000,4,0,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,19.900497512,0,39.800995025,4.975124378,4.975124378,4.975124378,0,4.975124378,9.950248756,9.950248756,0,0,0,0,0,0,0,0,0.201,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
11,31GN6YMHLP4MFJ740JXXF1TU2RCWSS#f790bfa6-f9c4-4e79-bf7e-3141b4e48d25#1A17OF9AY3PVTVV,Page 1 of Dates -  2/5,31GN6YMHLP4MFJ740JXXF1TU2RCWSS,A17OF9AY3PVTVV,f790bfa6-f9c4-4e79-bf7e-3141b4e48d25,2024-02-29 12:17:51.000,11,5,14,2,2,2,0,0,4,4,0,0,0,0,0,0,1,0,3.976861894,1.807664497,5.061460593,0.723065799,0.723065799,0.723065799,0,0,1.446131598,1.446131598,0,0,0,0,0,0,0.361532899,0,2.766,0,2772,,storm_account25_workflow766,,,,Unreliable,Only year,unreliable_worker
12,31GN6YMHLP4MFJ740JXXF1TU2RCWSS#f790bfa6-f9c4-4e79-bf7e-3141b4e48d25#1A17OF9AY3PVTVV,Page 1 of Dates -  3/5,31GN6YMHLP4MFJ740JXXF1TU2RCWSS,A17OF9AY3PVTVV,f790bfa6-f9c4-4e79-bf7e-3141b4e48d25,2024-02-29 12:17:54.000,17,7,12,2,2,2,0,0,3,3,0,0,0,0,0,0,1,0,2.272119754,0.935578722,1.603849238,0.267308206,0.267308206,0.267308206,0,0,0.40096231,0.40096231,0,0,0,0,0,0,0.133654103,0,7.482,0,7538,,storm_account25_workflow766,,,,Unreliable,Only year,unreliable_worker
13,31GN6YMHLP4MFJ740JXXF1TU2RCWSS#f790bfa6-f9c4-4e79-bf7e-3141b4e48d25#1A17OF9AY3PVTVV,Page 1 of Dates -  4/5,31GN6YMHLP4MFJ740JXXF1TU2RCWSS,A17OF9AY3PVTVV,f790bfa6-f9c4-4e79-bf7e-3141b4e48d25,2024-02-29 12:18:01.000,19,8,14,2,2,2,0,0,4,4,0,0,0,0,0,0,1,0,1.735159817,0.730593607,1.278538813,0.182648402,0.182648402,0.182648402,0,0,0.365296804,0.365296804,0,0,0,0,0,0,0.091324201,0,10.95,0,10790,,storm_account25_workflow766,,,,Unreliable,Only year,unreliable_worker
13,096b848b-1963-4def-8d2e-cbb5d5bd4788#4716e02b-4105-4fa3-be9b-41e6e0cdfdda#17a0f9858,Page 1 of Dates -  1/5,096b848b-1963-4def-8d2e-cbb5d5bd4788,7a0f9858,4716e02b-4105-4fa3-be9b-41e6e0cdfdda,2024-02-29 12:18:03.000,105,4,45,2,2,2,0,0,20,19,0,0,0,0,5,0,47,0,6.456373363,0.24595708,2.767017156,0.12297854,0.12297854,0.12297854,0,0,1.229785402,1.168296132,0,0,0,0,0.307446351,0,2.889995696,0,16.263,0,151,433.942422601,storm_account25_workflow766,,,,Unreliable,Less dates than expected,unreliable_worker
15,31GN6YMHLP4MFJ740JXXF1TU2RCWSS#f790bfa6-f9c4-4e79-bf7e-3141b4e48d25#1A17OF9AY3PVTVV,Page 1 of Dates -  5/5,31GN6YMHLP4MFJ740JXXF1TU2RCWSS,A17OF9AY3PVTVV,f790bfa6-f9c4-4e79-bf7e-3141b4e48d25,2024-02-29 12:18:12.000,20,7,21,3,3,4,0,0,5,6,0,0,0,0,6,0,1,0,3.811701925,1.334095674,4.002287021,0.571755289,0.571755289,0.762340385,0,0,0.952925481,1.143510577,0,0,0,0,1.143510577,0,0.190585096,0,5.247,0,2764,,storm_account25_workflow766,,,,Unreliable,Only year,unreliable_worker
12,096b848b-1963-4def-8d2e-cbb5d5bd4788#4716e02b-4105-4fa3-be9b-41e6e0cdfdda#17a0f9858,Page 1 of Dates -  2/5,096b848b-1963-4def-8d2e-cbb5d5bd4788,7a0f9858,4716e02b-4105-4fa3-be9b-41e6e0cdfdda,2024-02-29 12:18:19.000,102,0,27,1,1,1,0,0,12,12,0,0,0,0,2,0,56,0,12.121212121,0,3.20855615,0.118835413,0.118835413,0.118835413,0,0,1.426024955,1.426024955,0,0,0,0,0.237670826,0,6.654783125,0,8.415,0,127.966666667,361.915897527,storm_account25_workflow766,,,,Reliable,,unreliable_worker
14,096b848b-1963-4def-8d2e-cbb5d5bd4788#4716e02b-4105-4fa3-be9b-41e6e0cdfdda#17a0f9858,Page 1 of Dates -  3/5,096b848b-1963-4def-8d2e-cbb5d5bd4788,7a0f9858,4716e02b-4105-4fa3-be9b-41e6e0cdfdda,2024-02-29 12:18:27.000,91,1,27,1,1,1,0,0,12,12,0,0,0,0,0,0,52,0,12.838600451,0.141083521,3.809255079,0.141083521,0.141083521,0.141083521,0,0,1.693002257,1.693002257,0,0,0,0,0,0,7.336343115,0,7.088,0,119.5,187.123775387,storm_account25_workflow766,,,,Reliable,,unreliable_worker
12,3986562e-de42-44d6-9902-901e2ba355cb#b0041f38-6019-4ee6-b79d-2f23f8277197#14f691d88,Page 1 of Dates -  4/5,3986562e-de42-44d6-9902-901e2ba355cb,4f691d88,b0041f38-6019-4ee6-b79d-2f23f8277197,2024-02-29 12:18:29.000,2,0,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,12.5,0,50,6.25,6.25,6.25,0,6.25,12.5,12.5,0,0,0,0,0,0,0,0,0.16,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
13,3986562e-de42-44d6-9902-901e2ba355cb#b0041f38-6019-4ee6-b79d-2f23f8277197#14f691d88,Page 1 of Dates -  3/5,3986562e-de42-44d6-9902-901e2ba355cb,4f691d88,b0041f38-6019-4ee6-b79d-2f23f8277197,2024-02-29 12:18:29.000,5,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,23.255813953,4.651162791,32.558139535,4.651162791,4.651162791,4.651162791,0,0,9.302325581,9.302325581,0,0,0,0,0,0,0,0,0.215,0,,,storm_account25_workflow766,,,,Unreliable,Only 1 WU,as_005
11,096b848b-1963-4def-8d2e-cbb5d5bd4788#4716e02b-4105-4fa3-be9b-41e6e0cdfdda#17a0f9858,Page 1 of Dates -  4/5,096b848b-1963-4def-8d2e-cbb5d5bd4788,7a0f9858,4716e02b-4105-4fa3-be9b-41e6e0cdfdda,2024-02-29 12:18:34.000,68,1,19,1,1,1,0,0,8,8,0,0,0,0,0,0,36,0,10.534469404,0.154918668,2.943454686,0.154918668,0.154918668,0.154918668,0,0,1.239349342,1.239349342,0,0,0,0,0,0,5.577072037,0,6.455,0,133,222.037768488,storm_account25_workflow766,,,,Reliable,,unreliable_worker
15,096b848b-1963-4def-8d2e-cbb5d5bd4788#4716e02b-4105-4fa3-be9b-41e6e0cdfdda#17a0f9858,Page 1 of Dates -  5/5,096b848b-1963-4def-8d2e-cbb5d5bd4788,7a0f9858,4716e02b-4105-4fa3-be9b-41e6e0cdfdda,2024-02-29 12:18:41.000,65,2,18,1,1,2,0,0,7,7,0,0,0,0,0,0,32,0,9.864926392,0.303536197,2.73182577,0.151768098,0.151768098,0.303536197,0,0,1.062376688,1.062376688,0,0,0,0,0,0,4.856579147,0,6.589,0,130,395.263447008,storm_account25_workflow766,,,,Reliable,,unreliable_worker
8,245d2593-781a-49d7-8bb2-3bb6e8e52519#74f474e3-11d3-4de1-8b44-1458e0dd8c94#12bfdd32c,Page 1 of Dates -  1/5,245d2593-781a-49d7-8bb2-3bb6e8e52519,2bfdd32c,74f474e3-11d3-4de1-8b44-1458e0dd8c94,2024-02-29 12:19:39.000,78,8,21,1,1,1,0,0,9,9,0,0,0,0,0,0,39,0,9.225310467,0.946185689,2.483737433,0.118273211,0.118273211,0.118273211,0,0,1.0644589,1.0644589,0,0,0,0,0,0,4.612655234,0,8.455,0,126,52.997427039,storm_account25_workflow766,,,,Reliable,,unreliable_worker
7,245d2593-781a-49d7-8bb2-3bb6e8e52519#74f474e3-11d3-4de1-8b44-1458e0dd8c94#12bfdd32c,Page 1 of Dates -  2/5,245d2593-781a-49d7-8bb2-3bb6e8e52519,2bfdd32c,74f474e3-11d3-4de1-8b44-1458e0dd8c94,2024-02-29 12:19:47.000,65,2,19,1,1,1,0,0,8,8,0,0,0,0,0,0,33,0,10.891420912,0.335120643,3.183646113,0.167560322,0.167560322,0.167560322,0,0,1.340482574,1.340482574,0,0,0,0,0,0,5.529490617,0,5.968,0,139,416.273654802,storm_account25_workflow766,,,,Reliable,,unreliable_worker
